"Date","October-04-2023"
"Time","00h17m25s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",512
"Record Rate",1
"Record Time [s]",1.535999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,-6.551127e-01,5.270655e-02,7.536905e-01,8.770011e+01,2.445554e+01,1.724436e-01,8.599974e+01,6.679497e+01,-2.531159e+01,2.943345e-06,
2.999998e-02,-6.547202e-01,5.404439e-02,7.539368e-01,8.764059e+01,2.446628e+01,1.726399e-01,8.589988e+01,6.680057e+01,-2.531113e+01,2.943658e-06,
5.999997e-02,-6.552795e-01,5.306109e-02,7.535206e-01,8.768530e+01,2.444813e+01,1.723602e-01,8.597202e+01,6.681559e+01,-2.530808e+01,2.945723e-06,
8.999995e-02,-6.547920e-01,5.272568e-02,7.539678e-01,8.769816e+01,2.446763e+01,1.726040e-01,8.599976e+01,6.677753e+01,-2.530891e+01,2.945162e-06,
1.199999e-01,-6.545744e-01,5.367871e-02,7.540895e-01,8.765596e+01,2.447294e+01,1.727128e-01,8.592836e+01,6.680477e+01,-2.530932e+01,2.944882e-06,
1.499999e-01,-6.550126e-01,5.302946e-02,7.537549e-01,8.768573e+01,2.445835e+01,1.724937e-01,8.597566e+01,6.681000e+01,-2.531052e+01,2.944068e-06,
1.799999e-01,-6.548288e-01,5.368220e-02,7.538683e-01,8.765672e+01,2.446329e+01,1.725856e-01,8.592690e+01,6.678149e+01,-2.531110e+01,2.943674e-06,
2.099999e-01,-6.553257e-01,5.311190e-02,7.534769e-01,8.768325e+01,2.444623e+01,1.723372e-01,8.596794e+01,6.682299e+01,-2.530995e+01,2.944453e-06,
2.399999e-01,-6.545868e-01,5.353933e-02,7.540886e-01,8.766206e+01,2.447290e+01,1.727066e-01,8.593889e+01,6.681163e+01,-2.530742e+01,2.946173e-06,
2.699999e-01,-6.550300e-01,5.304790e-02,7.537384e-01,8.768499e+01,2.445763e+01,1.724850e-01,8.597418e+01,6.679974e+01,-2.530882e+01,2.945219e-06,
2.999998e-01,-6.546892e-01,5.349049e-02,7.540032e-01,8.766455e+01,2.446917e+01,1.726554e-01,8.594212e+01,6.682001e+01,-2.530782e+01,2.945899e-06,
3.299998e-01,-6.548550e-01,5.361130e-02,7.538506e-01,8.765989e+01,2.446252e+01,1.725725e-01,8.593217e+01,6.679480e+01,-2.530341e+01,2.948896e-06,
3.599998e-01,-6.556207e-01,5.269154e-02,7.532497e-01,8.770254e+01,2.443633e+01,1.721896e-01,8.599855e+01,6.681291e+01,-2.530708e+01,2.946402e-06,
3.899998e-01,-6.550710e-01,5.258679e-02,7.537351e-01,8.770517e+01,2.445748e+01,1.724645e-01,8.600904e+01,6.678596e+01,-2.531049e+01,2.944086e-06,
4.199998e-01,-6.546779e-01,5.371125e-02,7.539973e-01,8.765491e+01,2.446892e+01,1.726610e-01,8.592540e+01,6.682249e+01,-2.531298e+01,2.942403e-06,
4.499998e-01,-6.543281e-01,5.428678e-02,7.542597e-01,8.762864e+01,2.448036e+01,1.728360e-01,8.588332e+01,6.683148e+01,-2.530612e+01,2.947051e-06,
4.799997e-01,-6.554020e-01,5.256557e-02,7.534488e-01,8.770724e+01,2.444501e+01,1.722990e-01,8.600913e+01,6.677772e+01,-2.530716e+01,2.946346e-06,
