"Date","October-04-2023"
"Time","00h48m48s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",512
"Record Rate",1
"Record Time [s]",1.535999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,9.154632e-01,-3.699005e-01,-1.584322e-01,-1.100079e+01,-4.557953e+00,9.577316e-01,-1.568140e+02,1.967397e+01,-2.521023e+01,3.012850e-06,
2.999998e-02,9.160012e-01,-3.687028e-01,-1.581138e-01,-1.096272e+01,-4.548716e+00,9.580006e-01,-1.567885e+02,1.965810e+01,-2.521291e+01,3.010990e-06,
5.999997e-02,9.160864e-01,-3.687442e-01,-1.575228e-01,-1.096292e+01,-4.531569e+00,9.580432e-01,-1.568685e+02,1.964219e+01,-2.521332e+01,3.010706e-06,
8.999995e-02,9.151281e-01,-3.703187e-01,-1.593880e-01,-1.101569e+01,-4.585687e+00,9.575641e-01,-1.567126e+02,1.967826e+01,-2.521367e+01,3.010462e-06,
1.199999e-01,9.159085e-01,-3.684006e-01,-1.593505e-01,-1.095559e+01,-4.584598e+00,9.579543e-01,-1.566093e+02,1.965085e+01,-2.521293e+01,3.010972e-06,
1.499999e-01,9.154389e-01,-3.698922e-01,-1.585921e-01,-1.100083e+01,-4.562593e+00,9.577194e-01,-1.567927e+02,1.966829e+01,-2.521220e+01,3.011478e-06,
1.799999e-01,9.160316e-01,-3.686920e-01,-1.579632e-01,-1.096210e+01,-4.544346e+00,9.580158e-01,-1.568077e+02,1.966587e+01,-2.521400e+01,3.010231e-06,
2.099999e-01,9.159820e-01,-3.688169e-01,-1.579590e-01,-1.096600e+01,-4.544223e+00,9.579910e-01,-1.568152e+02,1.964045e+01,-2.521205e+01,3.011582e-06,
2.399999e-01,9.153257e-01,-3.700536e-01,-1.588686e-01,-1.100640e+01,-4.570616e+00,9.576628e-01,-1.567655e+02,1.966161e+01,-2.521365e+01,3.010476e-06,
2.699999e-01,9.156872e-01,-3.689316e-01,-1.593939e-01,-1.097229e+01,-4.585859e+00,9.578436e-01,-1.566336e+02,1.965921e+01,-2.521290e+01,3.010996e-06,
