"Date","October-04-2023"
"Time","00h19m04s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",512
"Record Rate",1
"Record Time [s]",1.535999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,-4.349350e-01,4.527085e-01,7.783872e-01,6.692645e+01,2.555657e+01,2.825325e-01,5.981780e+01,6.729716e+01,-2.527108e+01,2.970930e-06,
2.999998e-02,-4.345925e-01,4.527285e-01,7.785668e-01,6.691454e+01,2.556477e+01,2.827038e-01,5.982244e+01,6.727807e+01,-2.527174e+01,2.970474e-06,
5.999997e-02,-4.346831e-01,4.527515e-01,7.785029e-01,6.691680e+01,2.556185e+01,2.826585e-01,5.981913e+01,6.730433e+01,-2.527154e+01,2.970610e-06,
8.999995e-02,-4.346823e-01,4.530272e-01,7.783429e-01,6.690807e+01,2.555455e+01,2.826588e-01,5.979886e+01,6.731734e+01,-2.527606e+01,2.967520e-06,
1.199999e-01,-4.351441e-01,4.527859e-01,7.782253e-01,6.693089e+01,2.554918e+01,2.824280e-01,5.980836e+01,6.728596e+01,-2.527387e+01,2.969022e-06,
1.499999e-01,-4.348288e-01,4.525333e-01,7.785483e-01,6.692850e+01,2.556393e+01,2.825856e-01,5.983259e+01,6.729286e+01,-2.527519e+01,2.968119e-06,
1.799999e-01,-4.344332e-01,4.527366e-01,7.786510e-01,6.690904e+01,2.556861e+01,2.827834e-01,5.982469e+01,6.729423e+01,-2.527216e+01,2.970187e-06,
2.099999e-01,-4.346740e-01,4.527503e-01,7.785086e-01,6.691654e+01,2.556211e+01,2.826630e-01,5.981939e+01,6.731536e+01,-2.527209e+01,2.970233e-06,
2.399999e-01,-4.346478e-01,4.528596e-01,7.784597e-01,6.691222e+01,2.555988e+01,2.826761e-01,5.981181e+01,6.730572e+01,-2.527112e+01,2.970903e-06,
2.699999e-01,-4.353709e-01,4.525525e-01,7.782341e-01,6.694572e+01,2.554959e+01,2.823145e-01,5.982148e+01,6.727574e+01,-2.527246e+01,2.969987e-06,
