"Date","October-03-2023"
"Time","22h42m14s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",512
"Record Rate",1
"Record Time [s]",1.535999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,4.124453e-01,3.159622e-01,8.544336e-01,1.872733e+01,2.934861e+01,7.062226e-01,6.970604e+01,4.517408e+01,-2.510128e+01,3.089386e-06,
2.999998e-02,4.124134e-01,3.153272e-01,8.546835e-01,1.870058e+01,2.936239e+01,7.062067e-01,6.974895e+01,4.514858e+01,-2.510218e+01,3.088747e-06,
5.999997e-02,4.127016e-01,3.156675e-01,8.544188e-01,1.870584e+01,2.934779e+01,7.063508e-01,6.972311e+01,4.518524e+01,-2.510173e+01,3.089064e-06,
8.999995e-02,4.125111e-01,3.158750e-01,8.544341e-01,1.872131e+01,2.934863e+01,7.062555e-01,6.971119e+01,4.517691e+01,-2.510499e+01,3.086744e-06,
1.199999e-01,4.125991e-01,3.158117e-01,8.544150e-01,1.871558e+01,2.934758e+01,7.062996e-01,6.971451e+01,4.519002e+01,-2.510456e+01,3.087056e-06,
1.499999e-01,4.124042e-01,3.162647e-01,8.543415e-01,1.874195e+01,2.934353e+01,7.062021e-01,6.968619e+01,4.516918e+01,-2.510552e+01,3.086367e-06,
1.799999e-01,4.123151e-01,3.156230e-01,8.546218e-01,1.871685e+01,2.935899e+01,7.061575e-01,6.973015e+01,4.515044e+01,-2.510519e+01,3.086605e-06,
2.099999e-01,4.124816e-01,3.159134e-01,8.544341e-01,1.872398e+01,2.934864e+01,7.062408e-01,6.970893e+01,4.518657e+01,-2.510877e+01,3.084063e-06,
2.399999e-01,4.122680e-01,3.158416e-01,8.545637e-01,1.872800e+01,2.935579e+01,7.061340e-01,6.971599e+01,4.518493e+01,-2.510578e+01,3.086188e-06,
2.699999e-01,4.124371e-01,3.158713e-01,8.544712e-01,1.872363e+01,2.935068e+01,7.062185e-01,6.971222e+01,4.517835e+01,-2.511109e+01,3.082412e-06,
2.999998e-01,4.123935e-01,3.166869e-01,8.541903e-01,1.876077e+01,2.933520e+01,7.061967e-01,6.965798e+01,4.520499e+01,-2.510451e+01,3.087086e-06,
3.299998e-01,4.123898e-01,3.155755e-01,8.546033e-01,1.871226e+01,2.935797e+01,7.061949e-01,6.973255e+01,4.515683e+01,-2.510142e+01,3.089284e-06,
3.599998e-01,4.126340e-01,3.158067e-01,8.544000e-01,1.871420e+01,2.934676e+01,7.063170e-01,6.971448e+01,4.519350e+01,-2.510155e+01,3.089192e-06,
3.899998e-01,4.121334e-01,3.161059e-01,8.545309e-01,1.874409e+01,2.935398e+01,7.060667e-01,6.969969e+01,4.519522e+01,-2.510145e+01,3.089262e-06,
4.199998e-01,4.124180e-01,3.160283e-01,8.544223e-01,1.873114e+01,2.934799e+01,7.062090e-01,6.970189e+01,4.519147e+01,-2.509931e+01,3.090783e-06,
4.499998e-01,4.125421e-01,3.158449e-01,8.544302e-01,1.871895e+01,2.934842e+01,7.062711e-01,6.971289e+01,4.514709e+01,-2.510162e+01,3.089141e-06,
4.799997e-01,4.126177e-01,3.154324e-01,8.545461e-01,1.869835e+01,2.935481e+01,7.063088e-01,6.973975e+01,4.516093e+01,-2.510220e+01,3.088730e-06,
