"Date","October-03-2023"
"Time","22h31m40s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",512
"Record Rate",1
"Record Time [s]",1.535999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,5.472335e-01,-7.156492e-01,-4.340296e-01,-2.629802e+01,-1.286178e+01,7.736167e-01,-1.487639e+02,4.577522e+01,-2.529949e+01,2.951555e-06,
2.999998e-02,5.474494e-01,-7.156942e-01,-4.336830e-01,-2.629344e+01,-1.285076e+01,7.737247e-01,-1.487858e+02,4.579346e+01,-2.529841e+01,2.952291e-06,
5.999997e-02,5.474215e-01,-7.156504e-01,-4.337905e-01,-2.629329e+01,-1.285418e+01,7.737108e-01,-1.487779e+02,4.576819e+01,-2.529800e+01,2.952566e-06,
8.999995e-02,5.469592e-01,-7.160655e-01,-4.336887e-01,-2.631299e+01,-1.285094e+01,7.734796e-01,-1.487986e+02,4.579515e+01,-2.529700e+01,2.953251e-06,
1.199999e-01,5.469317e-01,-7.157868e-01,-4.341832e-01,-2.630830e+01,-1.286667e+01,7.734658e-01,-1.487598e+02,4.581497e+01,-2.529705e+01,2.953212e-06,
1.499999e-01,5.467996e-01,-7.158623e-01,-4.342250e-01,-2.631310e+01,-1.286799e+01,7.733998e-01,-1.487600e+02,4.580518e+01,-2.530065e+01,2.950770e-06,
1.799999e-01,5.473651e-01,-7.158575e-01,-4.335199e-01,-2.629872e+01,-1.284557e+01,7.736825e-01,-1.488011e+02,4.577779e+01,-2.529937e+01,2.951640e-06,
2.099999e-01,5.475500e-01,-7.156434e-01,-4.336398e-01,-2.628992e+01,-1.284939e+01,7.737750e-01,-1.487865e+02,4.577817e+01,-2.529742e+01,2.952963e-06,
2.399999e-01,5.469824e-01,-7.159993e-01,-4.337686e-01,-2.631112e+01,-1.285348e+01,7.734912e-01,-1.487916e+02,4.579723e+01,-2.530036e+01,2.950963e-06,
2.699999e-01,5.472914e-01,-7.155789e-01,-4.340725e-01,-2.629520e+01,-1.286314e+01,7.736457e-01,-1.487589e+02,4.580803e+01,-2.529829e+01,2.952372e-06,
