"Date","October-03-2023"
"Time","22h28m10s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",512
"Record Rate",1
"Record Time [s]",1.535999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,3.169742e-01,3.757644e-01,-8.708206e-01,2.492543e+01,-3.027707e+01,6.584871e-01,-6.665951e+01,4.476728e+01,-2.540697e+01,2.879409e-06,
2.999998e-02,3.165202e-01,3.758086e-01,-8.709666e-01,2.494732e+01,-3.028558e+01,6.582601e-01,-6.666055e+01,4.475943e+01,-2.541176e+01,2.876234e-06,
5.999997e-02,3.163971e-01,3.758273e-01,-8.710033e-01,2.495352e+01,-3.028772e+01,6.581985e-01,-6.666039e+01,4.475436e+01,-2.541171e+01,2.876267e-06,
8.999995e-02,3.166294e-01,3.756561e-01,-8.709927e-01,2.493673e+01,-3.028710e+01,6.583147e-01,-6.666964e+01,4.477731e+01,-2.541036e+01,2.877159e-06,
1.199999e-01,3.161769e-01,3.758094e-01,-8.710909e-01,2.496267e+01,-3.029283e+01,6.580885e-01,-6.666348e+01,4.477645e+01,-2.541094e+01,2.876776e-06,
1.499999e-01,3.166938e-01,3.758354e-01,-8.708920e-01,2.494059e+01,-3.028123e+01,6.583469e-01,-6.665728e+01,4.476354e+01,-2.541059e+01,2.877006e-06,
1.799999e-01,3.165325e-01,3.765972e-01,-8.706214e-01,2.497636e+01,-3.026547e+01,6.582663e-01,-6.660855e+01,4.476031e+01,-2.541033e+01,2.877182e-06,
2.099999e-01,3.165710e-01,3.757881e-01,-8.709570e-01,2.494429e+01,-3.028502e+01,6.582855e-01,-6.666146e+01,4.475419e+01,-2.540952e+01,2.877715e-06,
2.399999e-01,3.168397e-01,3.755541e-01,-8.709602e-01,2.492352e+01,-3.028521e+01,6.584198e-01,-6.667451e+01,4.477339e+01,-2.540763e+01,2.878966e-06,
2.699999e-01,3.164983e-01,3.756891e-01,-8.710261e-01,2.494382e+01,-3.028905e+01,6.582491e-01,-6.666860e+01,4.477068e+01,-2.540643e+01,2.879767e-06,
2.999998e-01,3.165373e-01,3.760352e-01,-8.708626e-01,2.495507e+01,-3.027952e+01,6.582687e-01,-6.664549e+01,4.475662e+01,-2.540827e+01,2.878542e-06,
3.299998e-01,3.169432e-01,3.761949e-01,-8.706460e-01,2.494297e+01,-3.026690e+01,6.584716e-01,-6.663145e+01,4.476294e+01,-2.540393e+01,2.881422e-06,
3.599998e-01,3.161541e-01,3.757414e-01,-8.711285e-01,2.496114e+01,-3.029502e+01,6.580771e-01,-6.666815e+01,4.475683e+01,-2.540778e+01,2.878870e-06,
3.899998e-01,3.169282e-01,3.754595e-01,-8.709688e-01,2.491602e+01,-3.028571e+01,6.584641e-01,-6.667997e+01,4.477067e+01,-2.540796e+01,2.878748e-06,
