"Date","October-04-2023"
"Time","01h07m47s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",215
"Record Rate",1
"Record Time [s]",6.449997e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,2.426815e-01,7.145859e-01,6.561042e-01,3.562096e+01,2.050171e+01,6.213408e-01,4.255690e+01,5.215522e+01,-2.527001e+01,2.971662e-06,
2.999998e-02,2.422258e-01,7.145798e-01,6.562791e-01,3.563727e+01,2.050836e+01,6.211129e-01,4.256476e+01,5.213006e+01,-2.527190e+01,2.970365e-06,
5.999997e-02,2.427690e-01,7.142134e-01,6.564773e-01,3.561327e+01,2.051588e+01,6.213845e-01,4.258802e+01,5.214832e+01,-2.527122e+01,2.970829e-06,
8.999995e-02,2.426012e-01,7.143689e-01,6.563702e-01,3.562120e+01,2.051181e+01,6.213006e-01,4.257715e+01,5.216767e+01,-2.527042e+01,2.971378e-06,
1.199999e-01,2.424961e-01,7.143291e-01,6.564523e-01,3.562450e+01,2.051493e+01,6.212480e-01,4.258231e+01,5.216430e+01,-2.526964e+01,2.971914e-06,
1.499999e-01,2.426179e-01,7.145671e-01,6.561482e-01,3.562302e+01,2.050338e+01,6.213090e-01,4.255957e+01,5.214668e+01,-2.527007e+01,2.971617e-06,
1.799999e-01,2.425995e-01,7.144632e-01,6.562681e-01,3.562241e+01,2.050794e+01,6.212998e-01,4.256894e+01,5.213689e+01,-2.526993e+01,2.971712e-06,
2.099999e-01,2.430015e-01,7.141610e-01,6.564483e-01,3.560427e+01,2.051478e+01,6.215008e-01,4.258885e+01,5.213205e+01,-2.527035e+01,2.971428e-06,
2.399999e-01,2.426331e-01,7.144519e-01,6.562679e-01,3.562107e+01,2.050793e+01,6.213166e-01,4.256938e+01,5.219286e+01,-2.526935e+01,2.972108e-06,
2.699999e-01,2.424754e-01,7.143336e-01,6.564550e-01,3.562529e+01,2.051504e+01,6.212377e-01,4.258225e+01,5.214764e+01,-2.526763e+01,2.973290e-06,
