"Date","May-24-2024"
"Time","22h17m56s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","depolarization"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,2.665371e-01,-8.859302e-01,3.795861e-01,-3.662790e+01,1.115402e+01,6.332685e-01,1.568068e+02,6.639069e+01,-2.795358e+01,1.601923e-06,
2.999998e-02,2.662732e-01,-8.860840e-01,3.794123e-01,-3.663709e+01,1.114864e+01,6.331366e-01,1.568199e+02,6.638602e+01,-2.795392e+01,1.601798e-06,
5.999997e-02,2.666349e-01,-8.860805e-01,3.791664e-01,-3.662634e+01,1.114103e+01,6.333175e-01,1.568332e+02,6.639264e+01,-2.795303e+01,1.602126e-06,
8.999995e-02,2.666335e-01,-8.860412e-01,3.792592e-01,-3.662603e+01,1.114390e+01,6.333168e-01,1.568272e+02,6.638187e+01,-2.795306e+01,1.602116e-06,
1.199999e-01,2.667299e-01,-8.858849e-01,3.795566e-01,-3.662177e+01,1.115311e+01,6.333650e-01,1.568073e+02,6.636392e+01,-2.795316e+01,1.602079e-06,
1.499999e-01,2.669169e-01,-8.860495e-01,3.790404e-01,-3.661770e+01,1.113713e+01,6.334585e-01,1.568394e+02,6.637441e+01,-2.795278e+01,1.602219e-06,
1.799999e-01,2.670165e-01,-8.861304e-01,3.787811e-01,-3.661547e+01,1.112910e+01,6.335082e-01,1.568555e+02,6.636999e+01,-2.795282e+01,1.602206e-06,
2.099999e-01,2.672363e-01,-8.860732e-01,3.787600e-01,-3.660844e+01,1.112845e+01,6.336181e-01,1.568553e+02,6.638609e+01,-2.795197e+01,1.602517e-06,
2.399999e-01,2.664008e-01,-8.861254e-01,3.792260e-01,-3.663368e+01,1.114287e+01,6.332004e-01,1.568310e+02,6.638645e+01,-2.795317e+01,1.602077e-06,
2.699999e-01,2.664982e-01,-8.861751e-01,3.790414e-01,-3.663123e+01,1.113716e+01,6.332491e-01,1.568423e+02,6.638873e+01,-2.795291e+01,1.602173e-06,
2.999998e-01,2.665178e-01,-8.863755e-01,3.785587e-01,-3.663244e+01,1.112222e+01,6.332589e-01,1.568733e+02,6.638142e+01,-2.795296e+01,1.602154e-06,
3.299998e-01,2.663426e-01,-8.865351e-01,3.783084e-01,-3.663905e+01,1.111447e+01,6.331713e-01,1.568908e+02,6.638782e+01,-2.795284e+01,1.602197e-06,
3.599998e-01,2.665957e-01,-8.865599e-01,3.780718e-01,-3.663177e+01,1.110715e+01,6.332979e-01,1.569043e+02,6.640102e+01,-2.795305e+01,1.602122e-06,
3.899998e-01,2.666382e-01,-8.864194e-01,3.783711e-01,-3.662926e+01,1.111641e+01,6.333191e-01,1.568846e+02,6.638636e+01,-2.795318e+01,1.602073e-06,
4.199998e-01,2.663650e-01,-8.865606e-01,3.782327e-01,-3.663861e+01,1.111213e+01,6.331825e-01,1.568955e+02,6.638343e+01,-2.795337e+01,1.602003e-06,
4.499998e-01,2.664997e-01,-8.866352e-01,3.779628e-01,-3.663529e+01,1.110377e+01,6.332499e-01,1.569120e+02,6.638077e+01,-2.795353e+01,1.601941e-06,
4.799997e-01,2.663188e-01,-8.866772e-01,3.779919e-01,-3.664102e+01,1.110468e+01,6.331594e-01,1.569114e+02,6.638773e+01,-2.795405e+01,1.601751e-06,
5.099997e-01,2.658756e-01,-8.867772e-01,3.780694e-01,-3.665505e+01,1.110707e+01,6.329378e-01,1.569095e+02,6.642056e+01,-2.795490e+01,1.601438e-06,
