"Date","May-24-2024"
"Time","22h15m47s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","depolarization"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,-3.255374e-02,8.764624e-01,-4.803685e-01,4.606356e+01,-1.435474e+01,4.837231e-01,-2.872612e+01,8.582394e+01,-2.802740e+01,1.574925e-06,
2.999998e-02,-3.225574e-02,8.765898e-01,-4.801562e-01,4.605368e+01,-1.434780e+01,4.838721e-01,-2.871193e+01,8.582094e+01,-2.802683e+01,1.575131e-06,
5.999997e-02,-3.230431e-02,8.766138e-01,-4.801091e-01,4.605523e+01,-1.434626e+01,4.838478e-01,-2.870890e+01,8.580811e+01,-2.802711e+01,1.575029e-06,
8.999995e-02,-3.219227e-02,8.765611e-01,-4.802129e-01,4.605164e+01,-1.434965e+01,4.839039e-01,-2.871557e+01,8.577921e+01,-2.802662e+01,1.575209e-06,
1.199999e-01,-3.268014e-02,8.766178e-01,-4.800762e-01,4.606749e+01,-1.434519e+01,4.836599e-01,-2.870714e+01,8.584230e+01,-2.802768e+01,1.574824e-06,
1.499999e-01,-3.255712e-02,8.766540e-01,-4.800185e-01,4.606343e+01,-1.434331e+01,4.837214e-01,-2.870324e+01,8.583291e+01,-2.802714e+01,1.575021e-06,
1.799999e-01,-3.224817e-02,8.768416e-01,-4.796966e-01,4.605313e+01,-1.433279e+01,4.838759e-01,-2.868189e+01,8.582127e+01,-2.802688e+01,1.575112e-06,
2.099999e-01,-3.295297e-02,8.769071e-01,-4.795290e-01,4.607604e+01,-1.432732e+01,4.835235e-01,-2.867166e+01,8.583542e+01,-2.802823e+01,1.574625e-06,
2.399999e-01,-3.286780e-02,8.768747e-01,-4.795940e-01,4.607330e+01,-1.432945e+01,4.835661e-01,-2.867582e+01,8.580708e+01,-2.802805e+01,1.574689e-06,
2.699999e-01,-3.249824e-02,8.768885e-01,-4.795940e-01,4.606123e+01,-1.432944e+01,4.837509e-01,-2.867544e+01,8.580612e+01,-2.802733e+01,1.574952e-06,
