"Date","May-24-2024"
"Time","22h14m29s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","depolarization"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,-6.236763e-02,9.890609e-01,-1.336740e-01,4.680407e+01,-3.840975e+00,4.688162e-01,-7.697025e+00,9.732789e+01,-2.798103e+01,1.591832e-06,
2.999998e-02,-6.208953e-02,9.890751e-01,-1.336986e-01,4.679602e+01,-3.841687e+00,4.689552e-01,-7.698317e+00,9.729810e+01,-2.798023e+01,1.592124e-06,
5.999997e-02,-6.183764e-02,9.891215e-01,-1.334716e-01,4.678867e+01,-3.835125e+00,4.690812e-01,-7.685046e+00,9.732281e+01,-2.798029e+01,1.592102e-06,
8.999995e-02,-6.237772e-02,9.890469e-01,-1.337731e-01,4.680439e+01,-3.843840e+00,4.688111e-01,-7.702771e+00,9.730972e+01,-2.798141e+01,1.591693e-06,
1.199999e-01,-6.200335e-02,9.890017e-01,-1.342803e-01,4.679367e+01,-3.858502e+00,4.689983e-01,-7.731972e+00,9.729974e+01,-2.798030e+01,1.592100e-06,
1.499999e-01,-6.222482e-02,9.889474e-01,-1.345778e-01,4.680016e+01,-3.867102e+00,4.688876e-01,-7.749313e+00,9.731200e+01,-2.798064e+01,1.591975e-06,
1.799999e-01,-6.198711e-02,9.890169e-01,-1.341758e-01,4.679317e+01,-3.855482e+00,4.690064e-01,-7.725912e+00,9.728527e+01,-2.797948e+01,1.592400e-06,
2.099999e-01,-6.205129e-02,9.890600e-01,-1.338283e-01,4.679495e+01,-3.845437e+00,4.689744e-01,-7.705813e+00,9.732249e+01,-2.797977e+01,1.592294e-06,
2.399999e-01,-6.187915e-02,9.890432e-01,-1.340316e-01,4.679001e+01,-3.851314e+00,4.690604e-01,-7.717508e+00,9.728649e+01,-2.797953e+01,1.592380e-06,
2.699999e-01,-6.165756e-02,9.890304e-01,-1.342280e-01,4.678364e+01,-3.856992e+00,4.691712e-01,-7.728779e+00,9.727744e+01,-2.797898e+01,1.592583e-06,
2.999998e-01,-6.185301e-02,9.890395e-01,-1.340708e-01,4.678926e+01,-3.852446e+00,4.690735e-01,-7.719763e+00,9.730318e+01,-2.797946e+01,1.592408e-06,
