"Date","May-24-2024"
"Time","22h15m35s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","depolarization"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,2.405634e-01,-7.822632e-01,-5.746247e-01,-3.645308e+01,-1.753668e+01,6.202817e-01,-1.437002e+02,8.508483e+01,-2.791744e+01,1.615312e-06,
2.999998e-02,2.406466e-01,-7.819798e-01,-5.749755e-01,-3.644738e+01,-1.754896e+01,6.203233e-01,-1.436736e+02,8.507261e+01,-2.791790e+01,1.615141e-06,
5.999997e-02,2.406072e-01,-7.818300e-01,-5.751956e-01,-3.644716e+01,-1.755667e+01,6.203036e-01,-1.436579e+02,8.508566e+01,-2.791748e+01,1.615295e-06,
8.999995e-02,2.407262e-01,-7.817364e-01,-5.752731e-01,-3.644221e+01,-1.755938e+01,6.203631e-01,-1.436510e+02,8.508736e+01,-2.791691e+01,1.615509e-06,
1.199999e-01,2.411700e-01,-7.815546e-01,-5.753341e-01,-3.642548e+01,-1.756152e+01,6.205850e-01,-1.436417e+02,8.506123e+01,-2.791589e+01,1.615888e-06,
1.499999e-01,2.409522e-01,-7.814820e-01,-5.755241e-01,-3.643202e+01,-1.756817e+01,6.204761e-01,-1.436301e+02,8.506363e+01,-2.791677e+01,1.615560e-06,
1.799999e-01,2.408490e-01,-7.811798e-01,-5.759773e-01,-3.643236e+01,-1.758405e+01,6.204245e-01,-1.435980e+02,8.505436e+01,-2.791711e+01,1.615434e-06,
2.099999e-01,2.404945e-01,-7.811781e-01,-5.761277e-01,-3.644421e+01,-1.758932e+01,6.202472e-01,-1.435908e+02,8.508527e+01,-2.791798e+01,1.615111e-06,
2.399999e-01,2.402285e-01,-7.809447e-01,-5.765550e-01,-3.645072e+01,-1.760430e+01,6.201143e-01,-1.435623e+02,8.509573e+01,-2.791790e+01,1.615138e-06,
2.699999e-01,2.406198e-01,-7.807670e-01,-5.766325e-01,-3.643577e+01,-1.760702e+01,6.203099e-01,-1.435524e+02,8.509090e+01,-2.791698e+01,1.615481e-06,
